Time;hGlo;hDif;Tamb;Pload;Wind;Niederschlag; hGloCOSMO; TambCOSMO; NiederCOSMO
2017-01-15 00:00:00;0;0;-2.9;122.75;0.557326389;0;0;-2.5318;0
2017-01-15 01:00:00;0;0;-2.8;122.7861111;0.387340278;0;0;-2.94345;0
2017-01-15 02:00:00;0;0;-2.866666667;122.7861111;0.396666667;0;0;-3.4134;0
2017-01-15 03:00:00;0;0;-2.3;122.7861111;0.27925;0;0;-3.95455;0.102895
2017-01-15 04:00:00;0;0;-3.1;122.7861111;0.431861111;0;0;-4.51525;0.1247455
2017-01-15 05:00:00;0;0;-2.766666667;122.7861111;0.245138889;0.003213889;0;-4.42035;0.0289305
2017-01-15 06:00:00;0;0.000825267;-2.8;609.7861111;1.049722222;0.002213611;0;-4.25925;0.0095214
2017-01-15 07:00:00;13.61308973;16.39657609;-2.9;697.7861111;1.234138889;0;11.654;-4.522;0.00268554
2017-01-15 08:00:00;75.74737671;86.97635051;-2.6;682.7861111;0.845708333;0;63.779;-4.292;0.00024414
2017-01-15 09:00:00;138.6784521;158.5291135;-1.9;682.7861111;0.362180556;0;148.37;-3.9976;0
2017-01-15 10:00:00;164.2037732;191.1009185;-0.8;1093.452778;0.39024537;0;221.815;-3.27185;0.00024414
2017-01-15 11:00:00;191.2154055;227.8684492;-0.8;1190.95;0.649060185;0;260.685;-2.27405;0.00024414
2017-01-15 12:00:00;185.1967585;220.169861;-0.3;773.9944444;1.383920635;0;254.41;-1.9338;0
2017-01-15 13:00:00;134.8595486;158.4276216;-0.1;736.7861111;0.638103175;0;201.845;-1.9737;0
2017-01-15 14:00:00;64.72952566;83.7710055;0.8;682.7861111;0.376170635;0;125.7005;-2.26985;0
2017-01-15 15:00:00;16.0504251;23.37080335;-1.8;682.7861111;0.375527778;0;53.893;-2.6478;0
2017-01-15 16:00:00;0;0.097941309;-2.2;682.7861111;0.55237037;0;10.7425;-3.0823;0
2017-01-15 17:00:00;0;0;-3;682.7861111;0.571962963;0;0;-3.51455;0.00390625
2017-01-15 18:00:00;0;0;-2.7;970.3277778;0.67175;0;0;-4.03685;0.00585935
2017-01-15 19:00:00;0;0;-3.3;682.7861111;0.674111111;0.0003025;0;-4.38855;0.00292965
2017-01-15 20:00:00;0;0;-3.2;682.7861111;0.619055556;0;0;-4.35035;0.03027355
2017-01-15 21:00:00;0;0;-3.4;682.6305556;0.337972222;0.0004575;0;-4.27905;0.167967
2017-01-15 22:00:00;0;0;-3;122.7861111;0.541555556;0.000165833;0;-4.28485;0.1621075
2017-01-15 23:00:00;0;0;-3.1;122.7861111;1.188101852;0;0;-4.63415;0.0234375
2017-01-16 00:00:00;0;0;-2.8;122.7861111;0.743571759;0;0;-4.9689;0.0341795
2017-01-16 01:00:00;0;0;-3.1;122.7861111;0.6426875;0;0;-5.00935;0.0605465
2017-01-16 02:00:00;0;0;-3.3;122.7861111;0.689518519;0;0;-4.5375;0.026367
2017-01-16 03:00:00;0;0;-3.8;122.7861111;0.669083333;0;0;-4.07155;0.0249885
2017-01-16 04:00:00;0;0;-3.6;122.7861111;0.694314815;0;0;-4.1519;0.062708
2017-01-16 05:00:00;0;0;-3.9;609.7861111;0.740888889;0.004976944;0;-4.2114;0.1690695
2017-01-16 06:00:00;0;0.003869651;-4;697.7861111;0.672055556;0.000859167;0;-4.3381;0.256595
2017-01-16 07:00:00;8.598734762;11.82034402;-4.3;682.7861111;0.684551587;0.012738056;10.235;-4.5861;0.754645
2017-01-16 08:00:00;29.13557863;36.9169609;-3.8;682.7861111;0.465865079;0.094073056;52.0585;-4.46705;1.58155
2017-01-16 09:00:00;97.33638741;120.5547777;-3.585714286;1238.119444;0.266730159;0.000541667;115.5385;-3.96015;1.00342
2017-01-16 10:00:00;142.4271146;181.7049217;-1.5;1201.527778;0.428730159;0.002471111;170.72;-3.28765;0.0571295
2017-01-16 11:00:00;182.261135;236.7203683;-2;724.5277778;0.815539683;0;214.7;-2.4399;0.0058595
2017-01-16 12:00:00;127.5468756;157.6728063;-1.7;736.7861111;0.617543651;0;222.475;-2.02235;0.008789
2017-01-16 13:00:00;84.51052662;110.8492318;-2;682.7861111;0.658150794;0;182.395;-2.2493;0.008789
2017-01-16 14:00:00;36.11095518;48.40217189;-1.983333333;682.7861111;0.638935185;0;124.0595;-2.72825;0.00097655
2017-01-16 15:00:00;17.20329001;20.78326499;-2.466666667;682.7861111;0.514168981;0;56.3165;-3.1231;0.00097655
2017-01-16 16:00:00;0;0.0291275;-2.6;682.7861111;0.312451389;0;9.872;-3.4618;0.020508
2017-01-16 17:00:00;0;0;-2.6;970.3277778;0.918555556;0;0;-3.8458;0.02441425
2017-01-16 18:00:00;0;0;-3.5;682.7861111;0.777840278;0.000372778;0;-4.3862;0.00390625
2017-01-16 19:00:00;0;0;-3.5;682.7861111;0.591104167;0;0;-4.90755;0
2017-01-16 20:00:00;0;0;-3.7;682.6305556;0.566972222;0;0;-5.1054;0.013672
2017-01-16 21:00:00;0;0;-3.866666667;122.7861111;0.618833333;0;0;-5.0729;0.025391
2017-01-16 22:00:00;0;0;-3.866666667;122.7861111;0.416222222;0;0;-5.0459;0.01562525
2017-01-16 23:00:00;0;0;-4;122.7861111;0.401305556;0;0;-5.098;0.00976575
2017-01-17 00:00:00;0;0;-4.1;122.7861111;0.3195;0;0;-5.3562;0.0078126
2017-01-17 01:00:00;0;0;-3.8;122.7861111;0.466472222;0;0;-5.77155;0.0019531
2017-01-17 02:00:00;0;0;-3.8;122.7861111;0.400416667;0;0;-6.227;0
2017-01-17 03:00:00;0;0;-3.7;122.7861111;0.546351852;0;0;-6.49995;0
2017-01-17 04:00:00;0;0;-3.8;122.7861111;0.297037037;0;0;-6.6302;0
2017-01-17 05:00:00;0;0;-3.2;609.7861111;0.633611111;0;0;-7.04035;0
2017-01-17 06:00:00;0;0.009962504;-3.6;697.7861111;0.760333333;0;0;-7.25785;0.0029297
2017-01-17 07:00:00;9.472543267;11.66347273;-3.4;682.7861111;1.072217593;0;7.2215;-6.99335;0.00756835
2017-01-17 08:00:00;110.1139655;118.9562234;-3.716666667;682.7861111;1.177458333;0;38.122;-6.62565;0.00976565
2017-01-17 09:00:00;126.0224431;138.9501159;-3.3;1238.119444;0.956411376;0;91.9005;-6.1739;0.00903325
2017-01-17 10:00:00;117.1803854;129.6250182;-2.9;1751.652778;0.628880952;0;163.815;-5.53845;0.00585935
2017-01-17 11:00:00;121.5999777;134.7514859;-2.7;773.9944444;0.725511905;0;222.13;-4.92185;0.00292965
2017-01-17 12:00:00;180.2067723;199.5962677;-2.5;736.7861111;0.480380952;0;221.545;-4.47155;0.01025405
2017-01-17 13:00:00;124.7609377;133.5659079;-2.4;682.7861111;0.941444444;0;174.56;-4.26665;0.0371095
2017-01-17 14:00:00;48.29719587;52.01613607;-2.9;682.7861111;0.695430556;0;110.1235;-4.27485;0.069336
2017-01-17 15:00:00;9.134400798;10.82882575;-3.1;682.7861111;0.875847222;0;48.577;-4.41155;0.0771485
2017-01-17 16:00:00;0.015673319;0.188200436;-3;682.7861111;0.625166667;0;10.7835;-4.61775;0.0429685
2017-01-17 17:00:00;0;0;-3.8;970.3277778;0.352851852;0;0;-5.09755;0.007324
2017-01-17 18:00:00;0;0;-4.7;682.7861111;0.46768287;0;0;-5.5841;0
2017-01-17 19:00:00;0;0;-5.5;682.7861111;0.348493056;0;0;-5.9207;0
2017-01-17 20:00:00;0;0;-5.2;682.6305556;0.400777778;0;0;-6.5578;0
2017-01-17 21:00:00;0;0;-5.2;122.7861111;0.458472222;0;0;-7.89605;0
2017-01-17 22:00:00;0;0;-6.7;122.7861111;0.552083333;0;0;-9.2122;0
2017-01-17 23:00:00;0;0;-8.6;122.7861111;0.383416667;0;0;-9.67985;0.0019531
2017-01-18 00:00:00;0;0;-8.8;122.7861111;0.349888889;0;0;-9.81945;0.0039062
2017-01-18 01:00:00;0;0;-9.8;122.7861111;0.358027778;0;0;-10.11445;0.0019531
2017-01-18 02:00:00;0;0;-10.5;122.7861111;0.426222222;0;0;-11.731;0
2017-01-18 03:00:00;0;0;-10.9;122.7861111;0.385361111;0;0;-12.737;0
2017-01-18 04:00:00;0;0;-11.3;122.7861111;0.363416667;0;0;-12.2735;0
2017-01-18 05:00:00;0;0;-12.4;608.1194444;0.420777778;0;0;-13.4405;0
2017-01-18 06:00:00;0.014806517;0.044482788;-12.2;699.4527778;0.601236111;0;0;-14.6345;0
2017-01-18 07:00:00;15.20070736;19.32069886;-13.525;682.7861111;0.370606481;0;12.0135;-14.646;0
2017-01-18 08:00:00;66.56121994;69.12538768;-12.7;682.7861111;0.435227456;0;70.0435;-14.5055;0
2017-01-18 09:00:00;263.6082074;91.43697507;-11.32898551;690.8638889;0.411791063;0.001772222;167.095;-14.0715;0
2017-01-18 10:00:00;360.0916756;100.6519328;-9.7;1198.347222;0.381861111;0;254.81;-13.2855;0
2017-01-18 11:00:00;390.3021465;91.6174417;-6.05;307.3277778;0.4955;0;309.17;-12.271;0
2017-01-18 12:00:00;361.4563826;87.41108206;-5.2;176.7861111;0.686458333;0;318.83;-11.06;0
2017-01-18 13:00:00;276.7473636;79.98861208;-4.05;122.7861111;0.599652778;0;274.945;-10.0806;0
2017-01-18 14:00:00;63.32630729;47.83188497;-3.9;570.3194444;0.667519841;0;171.18;-9.769;0
2017-01-18 15:00:00;13.31048823;14.29469235;-6.2;682.7861111;0.686757937;0;64.549;-9.8524;0
2017-01-18 16:00:00;0.129093636;0.348082734;-8.1;682.7861111;0.501694444;0;12.909;-10.3585;0
2017-01-18 17:00:00;0;0;-7.1;970.3277778;0.405305556;0;0;-10.9445;0
2017-01-18 18:00:00;0;0;-6.4;682.7861111;0.396805556;0;0;-11.461;0
2017-01-18 19:00:00;0;0;-6;682.7861111;0.256944444;0;0;-12.059;0
2017-01-18 20:00:00;0;0;-6.1;682.6305556;0.281944444;0;0;-12.57;0
2017-01-18 21:00:00;0;0;-6.1;122.7861111;0.362361111;0;0;-13.3645;0
2017-01-18 22:00:00;0;0;-7.5;122.7861111;0.297;0;0;-14.112;0
2017-01-18 23:00:00;0;0;-9.1;122.7861111;0.329944444;0;0;-14.405;0
2017-01-19 00:00:00;0;0;-9.8;122.7861111;0.352104167;0;0;-14.723;0
2017-01-19 01:00:00;0;0;-10.6;122.7861111;0.322361111;0;0;-15.162;0
2017-01-19 02:00:00;0;0;-11;122.7861111;0.395729167;0;0;-14.913;0
2017-01-19 03:00:00;0;0;-12.2;122.7861111;0.430055556;0;0;-14.0765;0
2017-01-19 04:00:00;0;0;-11.4;122.7861111;0.421527778;0;0;-13.691;0
2017-01-19 05:00:00;0;0;-12.8;606.7861111;0.433138889;0;0;-13.9485;0
2017-01-19 06:00:00;0.016872328;0.020991399;-13.4;700.7861111;0.397916667;0;0;-14.688;0
2017-01-19 07:00:00;14.94714135;15.70251108;-12.1;682.7861111;0.455666667;0;12.3595;-15.0945;0
2017-01-19 08:00:00;153.6854209;73.01202373;-14.6;573.4305556;0.409712963;0;71.0345;-15.0775;0
2017-01-19 09:00:00;278.7133867;104.6728895;-10.03333333;677.6472222;0.559976852;0;168.355;-14.952;0
2017-01-19 10:00:00;365.9318928;112.2297629;-8.483333333;1192.852778;0.431695106;0;254.885;-14.583;0
2017-01-19 11:00:00;396.3148408;97.96601155;-7.528571429;307.3277778;0.503230159;0;303.655;-13.5775;0.00048828
2017-01-19 12:00:00;364.1054496;90.60580162;-4.6;176.7861111;0.553714286;0;309.58;-12.1725;0.00073242
2017-01-19 13:00:00;282.5437618;82.08251361;-4.4;122.7861111;0.697099206;0;267.11;-10.8835;0.00024414
2017-01-19 14:00:00;99.00416932;49.94676063;-4.428571429;465.6305556;0.922015873;0;174.335;-9.8973;0
2017-01-19 15:00:00;13.43146792;14.34042956;-5.7;682.7861111;0.552333333;0;72.6785;-9.5891;0.00024414
2017-01-19 16:00:00;0.164646081;0.38610466;-7.8;682.7861111;0.344833333;0;14.3235;-9.57305;0.00073242
2017-01-19 17:00:00;0;0;-8.1;970.3277778;0.304666667;0;0;-9.78425;0.00122068
2017-01-19 18:00:00;0;0;-9.2;682.7861111;0.340972222;0;0;-10.413;0.0014648
2017-01-19 19:00:00;0;0;-8.8;682.7861111;0.306;0;0;-11.115;0.0014648
2017-01-19 20:00:00;0;0;-9.9;682.6305556;0.422527778;0;0;-11.5885;0.0014648
2017-01-19 21:00:00;0;0;-10.2;122.7861111;0.348574074;0;0;-11.7;0.0019531
2017-01-19 22:00:00;0;0;-10.46666667;122.7861111;0.433717593;0;0;-11.555;0.00219725
2017-01-19 23:00:00;0;0;-10.8;122.7861111;0.471513889;0;0;-11.451;0.00170895
2017-01-20 00:00:00;0;0;-11.5;122.7861111;0.425777778;0;0;-11.656;0.00170895
2017-01-20 01:00:00;0;0;-12;122.7861111;0.478916667;0;0;-11.941;0.00219725
2017-01-20 02:00:00;0;0;-12.95;122.7861111;0.386888889;0;0;-12.156;0.0012207
2017-01-20 03:00:00;0;0;-12.9;122.7861111;0.584972222;0;0;-12.2465;0.00028181
2017-01-20 04:00:00;0;0;-14.6;122.7861111;0.428888889;0;0;-11.787;0.00103711
2017-01-20 05:00:00;0;0;-13.2;606.7861111;0.361472222;0;0;-11.033;0.00183865
2017-01-20 06:00:00;0.022423963;0.009607257;-14.4;700.7861111;0.389666667;0;0;-10.669;0.00204465
2017-01-20 07:00:00;14.82060531;14.2594614;-14;682.7861111;0.32906746;0;9.0935;-10.658;0.00190735
2017-01-20 08:00:00;70.65201653;67.51641572;-12.25714286;682.7861111;0.423821429;0;45.3635;-10.473;0.00247195
2017-01-20 09:00:00;128.7293407;125.675171;-9.7;1238.119444;0.433805556;0;112.45;-9.8571;0.0025635
2017-01-20 10:00:00;167.7658175;167.136968;-8.3;1750.794444;0.349166667;0;190.775;-9.135;0.00152588
2017-01-20 11:00:00;186.8017077;186.0515389;-6.4;725.3055556;0.721166667;0;246.3;-8.4388;0.00073242
2017-01-20 12:00:00;165.2261312;164.6456844;-6.95;736.7861111;1.21175;0;252.695;-7.6485;0.00073242
2017-01-20 13:00:00;114.2685321;114.3914458;-6.4;682.7861111;0.790180556;0;213.645;-6.96495;0.00097656
2017-01-20 14:00:00;57.48674455;58.12391201;-6.1;682.7861111;0.658930556;0;143.125;-6.65885;0.00097656
2017-01-20 15:00:00;6.490109463;7.753652185;-6.7;682.7861111;0.733854167;0;63.85;-6.8258;0.00048828
2017-01-20 16:00:00;0.024515261;0.2283266;-6.9;682.7861111;0.954916667;0;13.38;-7.3576;0.00048828
2017-01-20 17:00:00;0;0;-7.1;970.3277778;1.038979167;0;0;-7.9799;0.00097656
2017-01-20 18:00:00;0;0;-7.3;682.7861111;0.909805556;0;0;-8.50235;0.00048828
2017-01-20 19:00:00;0;0;-7.8;682.7861111;1.007305556;0;0;-9.01485;0.00048828
2017-01-20 20:00:00;0;0;-8;682.6305556;1.082833333;0;0;-9.55845;0.00048828
2017-01-20 21:00:00;0;0;-8.2;122.7861111;0.930805556;0;0;-10.05185;0.00048828
2017-01-20 22:00:00;0;0;-8.3;122.7861111;0.841111111;0.0004;0;-10.378;0.00048828
2017-01-20 23:00:00;0;0;-8.3;122.7861111;0.897083333;0;0;-9.7799;0.00048828
2017-01-21 00:00:00;0;0;-8.3;122.7861111;0.931333333;0;0;-9.7489;0.00048828
2017-01-21 01:00:00;0;0;-8.6;122.7861111;0.884472222;0;0;-9.9389;0
2017-01-21 02:00:00;0;0;-8.9;122.7861111;0.714138889;0;0;-9.22405;0
2017-01-21 03:00:00;0;0;-8.9;122.7861111;0.791;0;0;-9.81915;0
2017-01-21 04:00:00;0;0;-9.3;122.7861111;0.885;0;0;-11.2465;0.00015259
2017-01-21 05:00:00;0;0;-9.5;122.7861111;0.915638889;0;0;-11.922;0.000610355
2017-01-21 06:00:00;0;0;-9.666666667;609.7861111;0.750833333;0.000254167;0;-11.424;0.001312265
2017-01-21 07:00:00;11.06391375;10.63581789;-9.4;697.7861111;0.679111111;0;9.421;-10.6025;0.00183105
2017-01-21 08:00:00;65.27992647;63.95794642;-9.3;682.7861111;0.827333333;0;53.3875;-10.12695;0.00146483
2017-01-21 09:00:00;114.2784795;112.5123626;-9.4;682.7861111;0.774689815;0;142.1115;-9.31145;0.00048828
2017-01-21 10:00:00;176.819701;174.6617566;-9;887.9638889;0.861453042;0;244.475;-8.25815;0
2017-01-21 11:00:00;178.0376374;175.9475853;-8.571428571;1192.380556;0.639130291;0;309.975;-7.36445;0
2017-01-21 12:00:00;181.7201039;179.6709648;-7.1;773.9944445;0.724016534;0;322.25;-6.3835;0
2017-01-21 13:00:00;153.0564399;151.55361;-7.1;736.7861111;0.809369048;0;282.83;-5.5063;0
2017-01-21 14:00:00;67.0408588;66.5783319;-6.8;682.7861111;0.864739418;0;183.92;-5.3102;0
2017-01-21 15:00:00;7.749800759;8.280990715;-7.1;682.7861111;0.851916667;0.001547593;74.194;-5.89495;0
2017-01-21 16:00:00;0.086173897;0.194434636;-7.1;682.7861111;0.817046296;0.000131574;14.499;-6.8215;0
2017-01-21 17:00:00;0;0;-7.6;682.7861111;0.791111111;0;0;-7.78395;0
2017-01-21 18:00:00;0;0;-7.6;970.3277778;0.9385;0;0;-8.61735;0
2017-01-21 19:00:00;0;0;-8;682.7861111;1.10612963;0;0;-8.6718;0
2017-01-21 20:00:00;0;0;-8.3;682.7861111;0.821898148;0;0;-7.66475;0
2017-01-21 21:00:00;0;0;-8.3;682.6305556;0.912583333;0;0;-6.39145;0
2017-01-21 22:00:00;0;0;-8.4;122.7861111;1.089638889;0;0;-6.37915;0
2017-01-21 23:00:00;0;0;-8.7;122.7861111;0.835583333;0;0;-7.00085;0
2017-01-22 00:00:00;0;0;-8.8;122.7861111;1.029277778;0;0;-6.69665;0
2017-01-22 01:00:00;0;0;-9.1;122.7861111;0.917888889;0;0;-6.2503;0
2017-01-22 02:00:00;0;0;-9.3;122.7861111;0.995666667;0;0;-8.3878;0
2017-01-22 03:00:00;0;0;-9.3;122.7861111;0.82375;0;0;-9.23405;0
2017-01-22 04:00:00;0;0;-9.4;122.7861111;0.606638889;0;0;-7.7847;0
2017-01-22 05:00:00;0;0;-9.6;122.7861111;0.730722222;0;0;-7.8218;0
2017-01-22 06:00:00;0.015842206;0.01686533;-10.1;609.7861111;1.040222222;0;0;-8.85835;0
2017-01-22 07:00:00;12.26855287;11.36511136;-10.5;697.7861111;0.68775;0;13.82;-8.9797;0
2017-01-22 08:00:00;72.32011748;68.58671479;-10.3;682.7861111;0.655819444;0;76.135;-7.31285;0
2017-01-22 09:00:00;134.2952682;128.7640078;-9.3;653.3861111;0.767875;0;176.87;-5.66805;0
2017-01-22 10:00:00;185.2178327;178.007591;-8.6;678.1194445;0.597555556;0;266.675;-4.94755;0
2017-01-22 11:00:00;210.338257;203.214453;-7.95;1191.422222;1.085555556;0;322.56;-4.3839;0
2017-01-22 12:00:00;190.7801349;185.9428343;-7.2;650.4833333;1.006722222;0;333.32;-2.4264;0
2017-01-22 13:00:00;154.3524008;151.3519046;-6.9;736.7861111;1.114805556;0;289.97;-0.629365;0
2017-01-22 14:00:00;73.95830625;72.80331334;-6.4;682.7861111;0.788555556;0;188.44;-0.149443;0
2017-01-22 15:00:00;8.300805885;8.530599458;-7.2;682.7861111;0.88775;0;76.8695;-0.319658;0
2017-01-22 16:00:00;0.036928169;0.089045174;-7.3;682.7861111;0.648083333;0;15.5195;0.07379;0
2017-01-22 17:00:00;0;0;-7.4;682.7861111;0.695972222;0;0;0.03572;0
2017-01-22 18:00:00;0;0;-7.8;970.3277778;0.846861111;0;0;-0.118315;0
2017-01-22 19:00:00;0;0;-8.2;682.7861111;0.952555556;0;0;-0.12936;0
2017-01-22 20:00:00;0;0;-8.1;682.7861111;0.852833333;0;0;-0.1181;0
2017-01-22 21:00:00;0;0;-8.4;682.6305556;0.704888889;0;0;0.1788345;0
2017-01-22 22:00:00;0;0;-8.6;122.7861111;0.691361111;0;0;-0.3124405;0
2017-01-22 23:00:00;0;0;-8.7;122.7861111;0.619888889;0;0;-1.31763;0
2017-01-23 00:00:00;0;0;-9;122.7861111;0.840833333;0;0;-1.71835;0
2017-01-23 01:00:00;0;0;-9.6;122.7861111;0.816777778;0;0;-2.51385;0
2017-01-23 02:00:00;0;0;-9.6;122.7861111;0.778305556;0;0;-7.2376;0
2017-01-23 03:00:00;0;0;-10.3;122.7861111;0.833666667;0;0;-10.5835;0.00018263
2017-01-23 04:00:00;0;0;-10.5;122.7861111;0.850194444;0;0;-10.358;0.000365735
2017-01-23 05:00:00;0;0;-10.7;609.7861111;0.650770833;0;0;-10.3255;0.000305175
2017-01-23 06:00:00;0.051346499;0.054759921;-10.8;697.7861111;0.757368056;0;0;-9.9912;0.00024414
2017-01-23 07:00:00;14.68461059;13.87046384;-10.8;682.7861111;0.590592593;0;14.4255;-10.3137;0.00012207
2017-01-23 08:00:00;87.69142451;83.36522245;-11;682.7861111;0.426859788;0;73.1905;-11.1805;0.00024414
2017-01-23 09:00:00;159.6456624;152.7366339;-9.7;1157.230556;0.435472222;0;146.6;-10.6366;0.00061035
2017-01-23 10:00:00;238.8427661;230.3180295;-9;1191.522222;0.618440476;0;211.17;-9.1507;0.00061035
2017-01-23 11:00:00;288.1629079;279.7979574;-8.9;307.3277778;0.487921958;0;284.985;-7.62165;0.00024414
2017-01-23 12:00:00;293.9234248;268.6206308;-7.416666667;176.7861111;0.512046296;0;327.125;-6.23505;0
2017-01-23 13:00:00;287.2793312;239.8762541;-7;122.7861111;0.542063492;0;294.38;-5.5639;0
2017-01-23 14:00:00;101.5060038;97.25761856;-5.614285714;595.675;0.671527778;0;191.285;-5.3665;0
2017-01-23 15:00:00;12.18820114;12.35008825;-8.3;682.7861111;0.896996693;0;79.5355;-5.7117;0.00024414
2017-01-23 16:00:00;0.482878273;0.630412782;-8.4;682.7861111;0.778689815;0;17.1555;-6.29325;0.00048828
2017-01-23 17:00:00;0;0;-8.4;970.3277778;0.916425926;0;0;-6.6492;0.00048828
2017-01-23 18:00:00;0;0;-8.1;682.7861111;0.713907407;0;0;-7.028;0.00048828
2017-01-23 19:00:00;0;0;-7.9;682.7861111;0.533319444;0;0;-7.35895;0.00048828
2017-01-23 20:00:00;0;0;-8;682.6305556;0.825486111;0;0;-7.62255;0.00097654
2017-01-23 21:00:00;0;0;-8.8;122.7861111;0.736819444;0;0;-7.84545;0.0014648
2017-01-23 22:00:00;0;0;-9.3;122.7861111;0.698597222;0;0;-7.9871;0.0019531
2017-01-23 23:00:00;0;0;-9.2;122.7861111;0.539777778;0;0;-8.11335;0.00268555
2017-01-24 00:00:00;0;0;-9.1;122.7861111;0.749666667;0;0;-8.40645;0.00341795
2017-01-24 01:00:00;0;0;-8.6;122.7861111;1.238833333;0;0;-8.3098;0.00415035
2017-01-24 02:00:00;0;0;-9.5;122.7861111;0.967972222;0;0;-7.86035;0.00219725
2017-01-24 03:00:00;0;0;-8.8;122.7861111;0.758305556;0;0;-7.8084;0.00273515
2017-01-24 04:00:00;0;0;-8.3;122.7861111;0.325416667;0;0;-7.94225;0.00597
2017-01-24 05:00:00;0;0;-7.4;609.7861111;0.565555556;0;0;-8.0639;0.00518795
2017-01-24 06:00:00;0;0;-7.1;697.7861111;0.467243056;0;0;-8.3169;0.00329585
2017-01-24 07:00:00;4.369247238;4.849565045;-7.1;682.7861111;0.374118056;0;14.6815;-8.735;0.0023193
2017-01-24 08:00:00;32.66057864;32.99417657;-7;682.7861111;0.7215;0;73.4315;-8.9102;0.00170895
2017-01-24 09:00:00;90.94328335;90.99267287;-6.9;1238.119444;0.730769841;0;163.36;-8.72505;0.00170895
2017-01-24 10:00:00;137.1259057;136.719065;-6.6;1751.266667;0.693146825;0;223.27;-8.1647;0.0024414
2017-01-24 11:00:00;142.9362352;142.1916185;-6.3;773.9944445;0.831694444;0;232.145;-7.2339;0.00317385
2017-01-24 12:00:00;138.7563556;138.0376236;-5.8;736.7861111;1.245611111;0;210.925;-6.4474;0.0029297
2017-01-24 13:00:00;88.42892125;88.35221649;-5.7;682.7861111;1.160083333;0;178.58;-6.0178;0.0019531
2017-01-24 14:00:00;38.14115667;38.88087029;-5.457142857;682.7861111;0.629361111;0;132.6;-5.822;0.0014648
2017-01-24 15:00:00;5.728253647;6.807991554;-5.3;682.7861111;0.618436508;0;65.071;-5.93645;0.00170895
2017-01-24 16:00:00;0;0.047218599;-5.5;682.7861111;0.793646825;0;13.611;-6.2546;0.0043945
2017-01-24 17:00:00;0;0;-5.6;970.3277778;0.763833333;0;0;-6.4494;0.01049795
2017-01-24 18:00:00;0;0;-5.5;682.7861111;0.740055556;0;0;-6.55765;0.01171865
2017-01-24 19:00:00;0;0;-5.7;682.7861111;0.639888889;0;0;-6.6902;0.0078125
2017-01-24 20:00:00;0;0;-6;682.6305556;0.762611111;0;0;-6.8502;0.00512695
2017-01-24 21:00:00;0;0;-6.4;122.7861111;0.871833333;0;0;-7.2477;0.00219724
2017-01-24 22:00:00;0;0;-6.4;122.7861111;0.652638889;0;0;-7.90525;0.00146484
2017-01-24 23:00:00;0;0;-6.2;122.7861111;0.337194444;0;0;-8.49645;0.0029297
2017-01-25 00:00:00;0;0;-6.2;122.7861111;0.346048611;0;0;-8.95035;0.00317385
2017-01-25 01:00:00;0;0;-6.1;122.7861111;0.502701389;0;0;-9.23315;0.0036621
2017-01-25 02:00:00;0;0;-6.5;122.7861111;0.561805556;0;0;-8.9106;0.00219725
2017-01-25 03:00:00;0;0;-6.566666667;122.7861111;0.476583333;0;0;-8.6987;0.00187125
2017-01-25 04:00:00;0;0;-6.5;122.7861111;0.607368056;0;0;-9.0716;0.0033666
2017-01-25 05:00:00;0;0;-6.675;606.7861111;0.529798611;0;0;-9.59655;0.00346375
2017-01-25 06:00:00;0;0.076963871;-6.8;700.7861111;0.372138889;0;0;-10.1646;0.0033417
2017-01-25 07:00:00;12.85551186;14.16423627;-6.7;682.7861111;0.512678571;0;15.3625;-10.688;0.00302125
2017-01-25 08:00:00;62.39233225;63.09183488;-6.928571429;682.7861111;0.606099206;0;73.4075;-10.702;0.0041504
2017-01-25 09:00:00;139.3616815;139.4193519;-6.4;1235.286111;0.597861111;0;167.15;-9.984;0.00476075
2017-01-25 10:00:00;195.3861382;194.7354163;-5.866666667;1437.486111;0.555800926;0;255.265;-9.1595;0.0029297
2017-01-25 11:00:00;195.2716766;194.3926039;-5.1;582.0388889;0.785143519;0;307.39;-8.3728;0.00091554
2017-01-25 12:00:00;146.2558893;146.368453;-5.5;736.7861111;0.712730159;0;311.98;-7.5875;0.00061035
2017-01-25 13:00:00;127.5219372;127.4872275;-5.6;682.7861111;0.873972222;0;271.585;-6.99505;0.00048828
2017-01-25 14:00:00;91.76013847;91.87066674;-5.8;682.7861111;0.915904101;0;188.345;-6.9304;0.00036621
2017-01-25 15:00:00;14.33611175;15.47019747;-5.7;682.7861111;0.805939815;0;86.448;-7.3136;0.00109864
2017-01-25 16:00:00;0.303515879;0.667215253;-6.1;682.7861111;1.032939815;0;18.938;-7.8607;0.001709
2017-01-25 17:00:00;0;0;-6.2;970.3277777;1.097569444;0;0;-8.30755;0.00134278
2017-01-25 18:00:00;0;0;-6.3;682.7861111;0.821916667;0;0;-8.928;0.00122068
2017-01-25 19:00:00;0;0;-6.3;682.7861111;0.843333333;0;0;-9.6482;0.00134275
2017-01-25 20:00:00;0;0;-6.8;682.6305555;0.445027778;0;0;-10.1316;0.00073242
2017-01-25 21:00:00;0;0;-7;122.7861111;0.388018519;0;0;-11.1085;0.00024414
2017-01-25 22:00:00;0;0;-7.8;122.7861111;0.373787037;0;0;-12.3015;0.00048828
2017-01-25 23:00:00;0;0;-7.5;122.7861111;0.309777778;0;0;-12.876;0.00073242
